date,Punjab,Haryana,Rajasthan,Delhi,Uttar Pradesh,Uttarakhand,Himachal Pradesh,Jammu and Kashmir,Chandigarh,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Goa,DD,DNH,Andhra Pradesh,Karnataka,Kerala,Tamil Nadu,Pondy,Bihar,DVC,Jharkhand,Odisha,West Bengal,Sikkim,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,Telangana,,,,
02.08.18,252.8,186,217.6,112.6,309.3,39,28.3,35.8,6.1,87.8,323.7,169.9,435.7,11.3,7.4,16.9,184.9,190.2,64,320.2,7.4,82,68.3,21.8,91.7,148.5,1.1,2.3,32.5,2.4,5.3,1.6,2.3,4,209.5,,,,
03.08.18,262.4,197.3,227.9,118.1,320.2,37.9,28.3,41.3,6.3,86.5,333.5,176.3,440.6,11.6,7.5,16.7,178.6,189,65.6,320.2,7.5,85,68,20.8,94.4,140.7,1.3,2.2,28.5,1.9,5.6,1.4,2.2,3.8,201.3,,,,
04.08.18,268.2,198.7,234.3,117.2,315.4,37.9,28.9,42.3,6.4,91.7,338,181,442.6,11.6,7.6,16.9,182.6,191.1,66.7,312,7.7,79.2,66.6,21.3,102.2,147,1.1,2.4,31.4,2.4,5.8,1.4,2.3,4.2,209.4,,,,
05.08.18,273.6,201.8,237.5,115.5,334.5,38.4,28.4,43,5.9,92.9,342.9,186.3,440.6,11.6,7.5,17.5,185.4,187.1,65.7,299.7,7.7,82.3,69.1,22.6,107.9,152.1,1.3,2.4,32.9,2.4,5.9,1.4,2.2,4.3,212,,,,
06.08.18,263.2,191.9,234.4,109.6,328.5,32,26,41.7,5.1,98.4,332.3,185.4,430.1,11.6,6.9,17.5,180.2,175.6,61.2,294.8,7.1,83.5,66.7,22.6,102.9,148.1,1,2.2,32.3,2.2,5.7,1.5,2.2,4.3,203.5,,,,
07.08.18,254.8,170.8,235.1,105.7,324.2,34.5,24.9,40.7,4.9,96.1,344.1,185.4,446,11.6,7.4,17.9,181.6,183.2,64.9,309.6,7.5,80.9,66.8,22,98.2,156.9,1,2.2,33.3,2.2,5.6,1.4,2.2,4.7,209.1,,,,
08.08.18,216.6,164.3,235.1,105,330.9,33.7,26.8,33.4,4.8,88.7,349.2,187.4,456.1,10,7.7,17.5,178.4,183.9,63.7,313.3,7.6,85.3,67,22.6,97.5,152.1,0.9,2.1,34.7,2.2,5.7,1.6,2.2,4.6,205.3,,,,
09.08.18,217,166.9,228.1,109.9,336.6,36.4,26.4,40.1,5.2,79.8,355.2,171.3,452.7,9.5,7.7,18.2,173.8,183.5,63.2,270.3,6.4,84.6,66.3,22.6,98.9,159,0.8,2.1,30.8,2.3,5.7,1.7,2.2,4.6,201.3,,,,
10.08.18,226.2,176,210.5,116.9,374.4,38.8,26.9,42.5,5.5,84.4,341.4,174.9,434.2,9.5,7.6,18.3,174.8,185,62.2,305.3,6.5,88.5,67.1,23,109.5,166.9,1.3,2.2,33.1,2.4,5.7,1.5,2.5,5.2,200.2,,,,
11.08.18,241.3,188.4,228.2,120.7,391,38.6,28.6,39.8,5.7,86.4,353.4,179,443.3,9.5,7.6,18.1,176.1,189.3,63.2,314.5,7.6,93,66.2,24.3,108.5,172.5,1.1,2.3,34.7,2.3,5.8,1.5,2.5,4.5,201.5,,,,
12.08.18,249.1,191,226.2,117.6,379.2,40.8,28.6,38,5.9,85.8,352.1,178.5,441.3,9.5,7.7,18.1,158.3,180.2,61.9,301.7,7.5,92.6,67.8,24.8,104.8,176.3,1,2.5,32.2,2.5,5.6,1.7,2.5,4.7,171.4,,,,
13.08.18,230.1,177.8,232.6,110.4,337.4,35.5,25,36.8,4.9,84.5,336.4,179.2,425.6,9.5,7.1,18,154.7,161.9,57.3,277,7,90.8,67.7,24.3,101.3,166.4,0.9,2.3,31,2.5,5.6,1.4,2.3,4.6,143.2,,,,
14.08.18,224.7,185.5,238.4,114.9,350.5,34.4,23.8,36.9,5.3,83.6,356.2,184.9,435.5,9.4,7.5,18.3,158,158.8,60.4,294.1,7.3,90.1,65.2,24.4,102.3,168.4,1.1,2.2,30.5,2.3,5.6,1.4,2.3,5,168.2,,,,
15.08.18,243.8,193,242.2,117.3,360.2,38.2,26.5,37.3,5.6,86.4,365.2,188.3,446.2,9.4,7.5,18.4,158.4,164.5,56.6,282.5,7.5,95.3,65,24.1,95.6,176.1,1.2,2.2,34.6,2.3,5.4,1.4,2.3,4.7,179.8,,,,
16.08.18,215.9,177.4,238.7,102.7,364.7,33.9,23,39.6,5,84,344.7,178.7,397,8.3,5,14.9,150.7,147.6,47.9,254.2,6.2,94.8,65,23.4,92.2,159.1,1.5,2.2,31,2.4,5.1,1.4,2.1,4.5,175.8,,,,
17.08.18,233.5,191.4,231.1,116.6,354.1,40,28.3,40.7,5.8,81.4,361.9,170.8,377.1,9,6.4,16.7,149.8,146.7,38.9,272.1,6.2,91.6,64.5,21.7,97.8,165.4,1,2.1,31.9,2.3,4.8,1.4,2.2,5.1,157,,,,
18.08.18,238,198.2,231.5,121,385.3,42.4,29.5,34.6,5.3,88.1,301.9,177.4,368.4,9,7.5,17.7,158.3,155.2,42.1,294.6,7.1,98,67.6,23.3,109.5,180.9,1.2,2.3,34,2.1,5.6,1.4,2.2,5.3,168.5,,,,
19.08.18,224.9,192.4,226.2,117.9,393.5,41.7,29,36.4,5.2,88.2,284.1,179.9,387.7,9,7.7,17.9,161.6,161,44.5,289.6,7.6,95.9,67.9,25.3,106.1,185,1.1,2.3,35,2.3,5.4,1.5,2.3,4.6,177.3,,,,
20.08.18,220.7,178.3,217.2,108,382.5,39.8,26.2,40.5,5,82.9,280.8,175.7,382.2,9,7.1,17.9,158.2,157.5,45.1,284.4,7.2,99.4,67.9,24.8,94.3,170.9,0.8,2.3,35.6,2.1,4.9,1.4,2.3,4.8,163.2,,,,
21.08.18,238.1,189.6,222.9,117.6,370.7,41.1,28.5,41.9,5.8,81.5,294.1,171.6,398.4,9,7.3,18.1,158.5,166.6,53.6,304.9,7.7,92.5,64.3,23.2,91.9,164.6,1,2.2,33.2,2.2,5,1.4,2.2,4.8,141.6,,,,
22.08.18,237.1,194.1,221.4,119.4,389.3,43.1,28.6,43.6,5.9,81.8,300.5,160.2,379.8,9,7.6,18.2,164.8,176.5,57.8,317,8.1,93.9,65.9,23.8,100.6,167.6,1.2,2.2,33.7,2.1,5.1,1.5,2.2,4.8,150,,,,
23.08.18,241.4,191.6,216.5,117.3,420.3,41.4,29.5,47.1,5.3,82.7,288.6,160.8,375.9,9,7.6,18.3,175.6,179.6,57.7,325.8,8.2,97.9,64.4,26.2,106.1,166.9,1.5,2.2,34.1,2.1,5.6,1.5,2.4,4.7,178,,,,
24.08.18,241.4,191.6,216.5,117.3,420.3,41.4,29.5,47.1,5.3,86.6,298.5,162.5,383.7,9.7,7.6,18.6,181.5,181.5,60,323.9,8.2,95.4,65.6,24.8,113.2,171.1,1.1,2.3,34.5,2.4,5.2,1.5,2.4,4.4,187.8,,,,
25.08.18,229.3,173.9,212.2,111.9,336.9,39.5,20.7,39.7,5.6,86,303.7,163.2,393.7,9.9,7.7,18.3,181.8,186.9,59.3,322.3,7.9,90.3,60.1,23.6,114.9,178.2,1.2,2.2,33.5,2.3,5.2,1.5,2.3,4.7,194.2,,,,
26.08.18,237.4,181.2,216.8,107.6,322.6,36.6,21.1,41.9,5.4,87.1,300.8,162.6,398.2,9.8,6.2,18.4,179.8,182.8,55.8,316.2,7.7,85.8,55.6,22.4,109.6,175.6,1,2.3,33.5,2.2,5.5,1.5,2.3,4.4,198.5,,,,
27.08.18,233.8,169.7,207.7,98,315.2,32.1,17.5,41.4,4.8,79.9,251.1,156.4,377.6,8.7,5.8,17.1,175.5,179.7,55.9,285.3,6.9,91.1,55.3,23.1,98.3,162,0.9,2.3,31.2,2.1,5.4,1.3,2.3,5,190.1,,,,
28.08.18,249.9,178.4,214.9,111.7,328.6,36,28.8,43.6,5.9,71.4,290.3,161.5,393.1,8.6,6.8,17.9,175.4,178.3,59.2,302.7,7.2,92.4,62.1,24.1,94.4,169.3,1,2.6,31.9,2.2,5.8,1.5,2.3,4.7,174.6,,,,
29.08.18,254.1,171,222.4,107.6,335.8,38.7,30.5,42.6,5.9,73.5,314.8,163.2,401.2,8.6,7.7,18.3,169.3,176.1,60.8,302,7.3,92.9,64.1,22.5,90.3,176.4,1.1,2.4,32.7,2.5,5.6,1.4,2.3,5,188,,,,
30.08.18,252.4,167.1,214.8,106.4,336.5,39.1,30.2,42,5.9,76.2,307.5,163,408.2,8.6,5.8,18.6,177.2,176.5,62,302.4,7.2,96.6,63.6,25,92.6,179.7,1.1,2.2,33,2.3,5.4,1.4,2.3,4.6,200,,,,
31.08.18,254,176.9,218.2,111,342.9,39,29.8,41.7,5.9,79.8,307.4,165.5,418,8.6,7.7,18.9,183.8,180.1,63.8,308.1,6.4,92.5,65,22.8,95.1,175.4,0.8,2.2,33.8,2.2,5.2,1.5,2.3,4.7,210.4,,,,
01.09.18,258.4,193.2,230.8,116.4,334.2,37.2,30.5,42,5.9,80.5,310.2,160.3,419.7,10.2,7.9,16.7,181.4,184.9,65.1,300.3,7.1,90.7,66.5,22.8,96.9,168.6,1.2,2.5,34,2.1,5.3,1.4,2.3,5.4,213.3,,,,
02.09.18,258.5,180.9,222.5,104,314.5,39.1,29.7,38,5.5,79.8,300.2,155.4,421.8,11.3,7.6,18,181.9,178,65.7,289,7,90.9,67.5,22.5,88.7,167,1.2,2.4,33.9,2.2,5.8,1.4,2.3,4.7,205.9,,,,
03.09.18,228.9,145.6,210.5,91,315.5,34.4,26.6,39.8,4.6,79.5,278,153.3,407.2,8.6,7.2,17.9,180.5,170.4,61.5,265.1,6.4,88.6,62.2,20.3,98.4,147.9,0.8,2.5,31.1,2.3,5.1,1.4,2.2,3.9,204.7,,,,
04.09.18,209.4,140.7,207.9,87.3,319.9,35.8,26.8,39.9,4.4,81.1,253.6,159.3,414.9,9.8,7.3,17.6,186.8,184.4,66.1,300.2,7,83.8,67.1,22.9,100,157.6,1.1,2.2,32.5,2.4,5.1,1.5,2.3,5,212.6,,,,
05.09.18,223.3,148.6,204.3,94.1,308.6,38.4,27.6,39.6,4.9,83.9,274,160.9,432.4,11.3,7.7,18.4,192.1,194.4,66.6,315.1,7.2,87.6,67.8,23.3,91.3,169.5,1.1,2.3,35.7,2.4,5.9,1.4,2.2,4.9,218.2,,,,
06.09.18,223.5,154.2,215.2,95.4,309,40.7,28.1,40,5.1,83.1,308.1,159.7,438.8,11.3,7.8,18.7,189.7,199,66.8,319.4,7.4,89.8,62.2,21.3,85,167.8,1.1,2.3,34.6,2.4,6,1.5,2.1,4.3,219,,,,
07.09.18,227.2,154.3,215.5,100.4,317.8,40.5,28.5,38.9,5.4,79.6,327.3,157.7,438.3,11.3,7.9,18.7,191.1,201.4,66.9,324.3,7.4,92.2,61.7,21.3,82.6,129.8,0.8,2.1,33.1,2.3,5.8,1.5,2.4,4.6,219.2,,,,
08.09.18,215.2,148.5,217.3,98.6,327,41.5,28.1,36.5,5.2,76.6,341.7,155,446.7,14.4,7.9,18.4,191.6,206,67.9,324.7,7.6,78.9,62.1,18.6,99.1,153,1.2,2,32.9,2.3,5.9,1.5,2.4,3.9,224.8,,,,
09.09.18,199,145.9,200.4,92.9,304.9,41.5,27.8,38.2,5.1,78.4,338.2,142.6,449.7,12.7,7.8,18.7,187.9,201.8,68.3,325,7.9,92.2,61.4,22.8,102.4,150.3,1.3,2.1,32.9,1.8,5.9,1.5,2.4,4.5,224.5,,,,
10.09.18,193.3,141.6,176.3,88,322.6,38.9,25.9,38.8,4.7,89.6,318.7,155.6,442.1,11.6,7.3,18.5,193.3,196.1,63.2,294.7,7.5,94.7,61.5,22.3,100.1,157.4,0.9,2.1,31.5,1.8,5.9,1.6,2.4,4.8,224.9,,,,
11.09.18,199.9,157.2,182.3,98.1,336.7,39.9,18.8,40.1,5.2,88.9,336.1,166.9,467.7,12.6,7.7,18.7,196.8,201.3,63.1,297.7,7.4,93.1,57.9,22.2,99.2,161.9,1.1,2.3,29.2,2.2,5.3,1.5,2.3,4.6,230.6,,,,
12.09.18,211.9,170.9,189.9,104.2,348.2,39.7,28.9,38.6,5.3,91.1,346.9,175.4,486.4,12.5,7.7,18.9,193.1,206.7,68.4,320.2,7.8,94.4,56,24.9,97.9,165.2,1.1,2.2,27.3,2.1,5.8,1.5,2.3,4.7,231.1,,,,
13.09.18,208.9,168.7,201,107.4,338.9,39.1,28.6,38.9,5.1,92.7,355.9,180.7,487.6,12.8,7.8,19,184.2,204.3,69.7,319.4,8,96.9,56.6,25.4,92.9,166.7,1.2,2.2,27.2,2.2,5.9,1.4,2.1,4.4,219.8,,,,
14.09.18,205.3,170.2,203.3,106.5,339.6,38.2,27.9,37.3,5,96.8,362.5,188.1,466.1,12.1,6.6,16.2,180.4,193.8,69.5,313.3,7.4,95.3,62.6,25.4,95.5,168.3,1.1,2.4,30.4,2.2,4.2,1.5,2.2,3.7,217,,,,
15.09.18,206.7,176.3,213,106.9,356,39.3,28.2,37.9,5.1,96.8,374,193.7,487.3,11.5,7.1,17.9,182.5,203.3,69.9,313.7,7.7,93.7,61.9,24.6,102.8,168.1,1,2.3,30.4,2.4,4.7,1.6,2.4,4.8,228.1,,,,
16.09.18,212.3,175.9,216.7,103.2,368.8,40.3,28.7,36.3,5,99.6,375.7,199.5,449.1,11.7,7.6,18.3,185,203.7,70.2,305.5,7.8,99.3,58.1,25.2,107.6,165.1,1.1,2.3,30.6,2.3,4.8,1.5,2.4,4.9,228.6,,,,
17.09.18,205.3,173.1,214.6,98.4,363.4,38,27.1,37.3,4.5,99.6,370.1,200.7,483.6,10.8,7.2,18.1,174.3,190.6,65.3,276.9,6.3,97.9,57.5,24.5,98.7,158.8,0.9,2.7,30.4,2.2,5.1,1.4,2.4,4.6,230.2,,,,
18.09.18,219.8,182.1,218.8,106.1,374.5,37.9,26.9,39.6,4.9,92,381.6,202.5,488,11,7.2,17.6,162.6,193,69.6,284.9,6.9,97.8,49.8,23.7,92.9,159.1,1,2.6,31.5,2.2,4.5,1.7,2.4,5.2,209.6,,,,
19.09.18,224.9,184.9,226.2,107.5,383.6,39.1,29.1,39.5,5,94.4,388,209.3,491,12.1,7.4,18.3,162,195.6,70.5,295.6,7.1,97.9,49.1,24.2,96.5,169.5,1.1,2.4,34.1,2.4,5.2,1.7,2.5,5.5,189.1,,,,
20.09.18,226.3,188.9,229,108.6,392.2,39,30.4,38.5,4.9,98.9,395.7,210.6,484.5,12.7,7.3,18.5,165.1,200.3,70.3,292.6,7,97.9,50.5,24.7,96.5,177.3,0,2.4,33,2.2,4.8,1.8,2.4,4.9,195.1,,,,
21.09.18,215.4,189.3,233.7,108.9,382.6,42.6,28.5,40.9,5.5,96.4,399.3,212.3,482.1,12.7,7.3,18.6,163.5,201.9,69.2,295.2,7.3,84.5,61.3,23.8,89.5,152.5,0.6,2.4,33.7,2.4,5,1.5,2.2,4.4,201,,,,
22.09.18,238.2,181.5,230.1,104.2,333.9,40.7,30,42.8,5.2,75.3,403.2,199.5,474,12.6,7.5,18.3,153.3,199.2,68.8,310.6,7.5,65.8,60.7,19.1,90,133.6,1.2,2.4,32.8,2.3,4.9,1.4,2.3,4.5,182.5,,,,
23.09.18,167.4,121.7,204.2,91.8,289.7,36.4,27.4,39.4,4.1,77.4,393.3,164.4,447,12.5,7.6,18.6,158.6,199.1,69.6,312.1,7.5,81.3,62.8,21.2,100.9,145.9,1.2,2.2,31.9,2.2,5,1.7,2.1,4.4,180,,,,
24.09.18,106.9,100.4,176.9,83.9,292.1,32.9,24.3,33.1,3.4,86.5,332.1,170.9,436.1,12.3,7.3,18.2,169.4,196.2,66.3,290.8,7.1,94,64.4,24.6,106.4,147.9,1,2.2,31.5,2.4,5.3,1.6,2.1,5,194.1,,,,
25.09.18,104.5,96.3,181.5,86,302.6,34.1,25.6,37.9,3.5,91.6,360.4,181.4,472.3,12.2,7.1,18.5,176.2,193.6,69.1,299.8,7.5,94.3,63.1,24.5,105,167.1,1.2,2.3,29.7,2.2,5,1.6,2.1,4.6,208.6,,,,
26.09.18,112.2,110.5,192.1,81,314.8,34.6,25.6,40.9,3.8,94.4,376.8,189.8,485.2,12.9,7.4,18.7,178.1,192,70.6,312.6,6.8,97.6,59.9,24.6,96.1,170.8,1.1,2.4,27.8,2.3,5.1,1.7,2.4,4.7,218.4,,,,
27.09.18,127.4,119.1,200.6,83.6,333,38.1,27.1,39.9,4.1,95.6,380.6,194.3,489.9,12.3,6.5,18.7,172.5,172.4,72,317.8,7.6,99.8,59.5,24.2,90.7,172.1,0.8,2.2,28.5,2.2,4.8,1.7,2.2,4.6,208.7,,,,
28.09.18,136.8,126,202.8,88.4,345.2,38.6,26.1,38.6,4.3,99.3,383.9,197.4,488.8,12.3,7,18.6,170.5,167.6,70.8,314.2,7.5,101.8,58.5,25.1,96.7,179,1.1,2.3,30,2.4,5.3,1.6,2.1,4.6,209,,,,
29.09.18,141.1,132.6,207.5,93.3,350.8,36.3,27.5,39.9,4.4,100.6,388.6,201.8,481.5,12.3,6.6,18.3,176,171.8,69.4,306.4,7.6,101.4,60.7,24.9,98.7,176.3,1.1,2.3,30.6,2.3,5,1.6,2.2,4.9,217.1,,,,
30.09.18,139.4,135.9,207.1,93.2,365.4,38,26.3,32.2,4.2,102.7,388.2,204.8,479.6,12.1,6.8,18,179.5,164.3,69.5,300.6,7.5,102.5,58.2,25,105.2,191.3,1.2,2.4,32,2.4,5,1.6,2.2,5,216.5,,,,
01.10.18,140.1,129.5,209.4,89.1,350.4,37.5,24.4,38.5,3.5,100.1,378.8,206.5,478.9,11.8,6.8,17.4,182.3,162.2,64.6,283.4,7.2,98.5,61.1,24.6,109.9,177,1.1,2.3,28.1,2.2,5.1,1.4,2.3,5.1,216.7,,,,
02.10.18,157,135.5,211.7,94.4,362.5,37.7,26.2,38.9,4.2,102.4,386.4,208.6,491.5,13.2,6.5,17.1,184.4,175.6,72.1,295,6.9,98.9,53.1,23.4,114.8,171.2,1.1,2.2,29.1,2.2,5.2,1.4,2.4,5,213.9,,,,
03.10.18,151.8,133.7,211.5,83.7,357.2,32.5,23.3,40,3.6,101.4,398.2,209.8,486.1,13.2,6,16.5,189.1,168.7,65,277,6.7,104,57.9,24.2,123.5,174.7,0.9,2,28.3,2.4,5.2,1.4,2.4,4.9,208.6,,,,
04.10.18,170.9,146,214.4,95.7,362.4,36.7,26.3,27.8,4.2,102,398.2,212.4,499.4,12.2,6.5,17.1,192.5,186,66.8,280.2,7.2,98.4,58,24.2,114.7,181.7,1.2,2.3,27.6,2.4,4.9,1.4,2.4,4.3,209.7,,,,
05.10.18,174.7,154.4,217.7,98.7,359.6,38.4,26.1,39.3,4.2,103.7,401.6,213.7,485.8,13.2,6.9,16.4,188.6,183.1,66.9,268.2,6.6,98.4,55.5,22.4,115.8,181.9,1.2,2.3,29.3,2.2,5,1.6,2.3,4.2,218,,,,
06.10.18,177.1,156.1,219.9,97.3,358.9,38.1,27.4,40.1,4.1,104.4,396.2,216.1,488.3,14,5.6,17,182.5,181.4,68.5,262.2,6.7,93.8,58,21.1,117.8,192.6,1.1,2.2,29.8,2.3,5,1.6,2.3,5.2,227.6,,,,
07.10.18,177.9,154.3,216.7,91.9,352.1,38.5,27.2,40.1,3.9,103.9,397.2,219.9,494.8,14.2,6.8,17.5,183.7,176.9,68.3,254.1,6.4,97.4,61.3,24.6,115.3,173.3,1.2,2.1,28.7,2.3,4.9,1.5,2.3,4.8,229.4,,,,
08.10.18,165.2,140.9,209.5,84.9,360.7,35.2,25.3,38.9,3.3,103.9,385.5,219.3,491.1,14,7.2,17.3,186.5,166.8,63.1,244.2,6,95,62.7,24.3,116,162.7,0.9,2.3,27,3.1,4.8,1.6,2.3,4.5,228.3,,,,
09.10.18,172,144.5,216.9,91.5,351.2,37.3,27.1,38.7,3.8,103.9,394.8,225.4,510,14.1,7.1,16.6,193.2,187.3,66.2,261.2,6.7,93.5,60.9,23,112.8,182.9,1.1,2.2,25.7,2.3,4.7,1.8,2.4,4.9,229.3,,,,
10.10.18,163.1,154,213.8,92.3,350.2,37.3,27.1,32.5,3.8,104,392.7,228.3,503.1,14.1,7,17.8,195.8,192.9,66.7,270.7,6.9,94,60.8,24.9,113.8,170.7,1.2,2.1,26.4,2.2,4.8,2,2.4,4.3,233.4,,,,
11.10.18,163.8,153.9,224.3,94.3,347.3,37.2,27.7,40.5,3.9,101.2,378,232.9,517.7,10.7,6.8,18.2,190.5,197.4,68.2,285.2,7.1,94.2,61.2,24.8,110,150.5,1.3,2.2,27.2,2.4,4.6,1.6,2.3,3.1,228,,,,
12.10.18,151.4,138.3,219.8,88.3,333.6,32.4,26.3,37.5,3.6,98.4,395,234.5,513,10.5,6.9,18.2,188.5,199.7,68.5,290.1,7.4,83.6,59.7,19.7,87.1,137.9,1.3,2.2,26.6,2.1,4.9,1.5,2.2,3.8,222.7,,,,
13.10.18,152,138.6,220,81.9,317.7,35.2,27.5,40.4,3.6,99,396,236.6,513.1,10.9,7,17.9,194,208.7,70.7,300.7,7.7,73.5,61,19.4,86,140.9,1.3,2.2,24.9,2.1,4.8,1.7,2.1,3.5,227.8,,,,
14.10.18,146.4,139.4,218.1,75.3,312.3,35.1,27.6,38.6,3.3,100.6,387.2,239.2,514.6,11.1,7.2,17.6,192.2,215.1,69.9,307.2,7.7,81.1,62.2,23.3,93.3,133.1,1.2,2,24.8,2,5.3,1.8,2,4.6,218.1,,,,
15.10.18,135.4,129.1,214.4,70.7,289.9,32.9,25.1,38.1,3,101.3,374.8,240.1,504.5,11.1,7.1,17.4,191.2,205.5,63.6,289,7.1,87.2,63.2,23.5,93.7,130.3,1,2.2,24.1,2.1,5,1.6,2,4.1,214.8,,,,
16.10.18,143.4,140.3,217.4,75.1,294.9,35,26.6,38.8,3.4,101.1,383.8,245.2,515.2,11.1,7.2,17.4,194.3,203.5,69.5,294.1,7.3,81.4,58.7,24.5,107,142.5,1.1,2.3,25.3,2.4,5.3,1.7,2.3,4.5,219.5,,,,
17.10.18,137.2,145.9,220.6,79.6,295.3,35.9,27.2,38.6,3.4,100.9,384,249.1,516.3,11.1,7.2,17.6,191.2,194.3,67.2,299,7.3,81.3,62.5,24.3,96.5,136.1,1.2,2.2,25.7,2.2,5,1.8,2.4,4.2,218.8,,,,
18.10.18,140.6,146,221.4,80.9,317.8,36,27.4,38.9,3.4,100.7,370.5,253.3,511.7,11.1,7.1,17.6,183.2,169.2,67.6,286.8,7.2,82.2,63.1,24.6,99.9,125.6,1.1,2.3,24,2.3,5,1.9,2.5,4.1,207.6,,,,
19.10.18,137.2,146.3,219.6,80.4,333.4,35.6,27,40.2,3.4,101.5,358.3,252.1,463.4,9.7,6.1,15.8,172.6,151.5,63.1,254.1,6.1,82.2,61.4,24.5,99.8,116.1,1,2.2,22.5,2.2,4.9,1.8,2.6,5,192,,,,
20.10.18,123.7,132.2,211.9,69.6,314.3,31.9,22.8,39.3,3,98.6,365.7,248.5,484,10.4,5.7,15.4,170.2,149.6,66.5,268.9,6.8,78.3,56,21.8,99.9,127,0.8,2.1,19.2,2.2,4.9,1.8,2.1,3.9,197.6,,,,
21.10.18,127.9,134.1,215.9,71.4,304.9,34,25.3,40.1,3.2,97.8,374.7,251.5,506.3,10.6,6.9,17,175.1,157.8,67.2,273.1,6.7,77.5,61.3,22.8,107.1,128.9,0.9,2,22.3,2.6,5.2,1.8,2.3,3.9,219.1,,,,
22.10.18,128.4,130.1,215.4,66.4,299.7,33.7,24.7,38,2.9,99,363.1,251.6,498.2,9.3,7.5,17.4,181.1,164.5,62.3,262.4,6.2,80.8,60.2,24.2,104.2,134.2,0.9,2.1,24.6,2.3,5.2,1.8,2.2,5,217.4,,,,
23.10.18,132.3,132.1,210.9,72.8,290.9,35,26.1,38.7,3.3,97.5,366.7,243.7,514,9.3,7.4,17.3,188.7,185,66.8,280.7,6.7,81.3,59.6,24.4,100.9,156.4,1.2,2.2,24.5,2.3,4.9,1.9,2.1,3.9,224.5,,,,
24.10.18,128.7,135,216.2,72.7,296,34.8,26.8,37.6,3.3,96.7,367.3,255.3,513.4,9.3,7.2,17.3,191.3,199.9,69.6,292.3,6.9,84.8,54.9,24.3,100.6,148.5,1.3,2.3,25.6,2.5,5.2,1.4,2.2,3.9,223.9,,,,
25.10.18,122.4,134.7,219.3,73.8,293,35.9,27.9,39,3.3,93.3,363.6,257.4,509.2,9.3,7.3,17,194.3,204,69.9,300.4,7,79.7,59.2,22.5,110.8,144.1,1.4,2.2,25.5,2.2,5.3,1.6,2.3,4,216,,,,
26.10.18,129.9,132,219.9,73.5,291.3,34.2,27.3,38.8,3.2,92.2,368.2,257.1,503.1,9.3,7.5,17,198.7,206,70.8,302.6,7,77.5,61.9,22.6,106.5,135.8,1.3,2.1,28,2.4,5.1,1.6,2,4,222.6,,,,
27.10.18,133.2,129.4,222.4,73.2,293.6,24.4,28,40.4,3.2,90.6,365.6,259.4,497.5,10.6,7.6,16.4,196.4,205.2,71.4,307.7,7.2,76.1,62,22.5,99.7,132.7,1.5,1.9,27.2,2.3,5.3,1.8,2,3.9,219.9,,,,
28.10.18,137.1,126,219.4,68.9,285.3,35.8,28.5,39.3,3.1,88.9,360.1,260.3,496.1,10.5,7.5,15.8,192.7,204,71.8,309.7,7.1,74,63.2,22.3,94.2,129.8,1.3,2.1,26.9,2.3,5.3,1.8,2,3.9,216.7,,,,
29.10.18,127.7,114,218.1,64.4,277.9,31.4,25.9,37.5,2.9,88.1,351.7,257.3,477.5,9.2,6.9,15.7,188.8,194.8,65.2,286,6.6,78.3,63.4,23,89.6,121.8,1,1.9,25.1,2.3,5.4,1.8,2.1,2.9,212.1,,,,
30.10.18,128.4,123,224.7,69.7,285.8,35.1,25.8,32.7,3.2,87.4,360.7,252.7,489.3,9.2,7.2,16,194.1,209,70.2,300.2,7,77.4,63.7,22.9,94.9,122,1.3,2,24.1,2.3,5.4,1.8,2.2,4.5,200.4,,,,
31.10.18,123,125,223,71.8,285.4,35,27.8,30.6,3.3,86.4,356.5,259,483.9,9.8,7.2,16,191.9,215.6,69.9,312.5,7,80.9,63.8,21.9,93.6,111.8,1.3,2,25.8,2.4,5.4,1.6,2.1,4.8,210,,,,
01.11.18,119.4,125.5,225.9,71,285.8,36.2,28,38.6,3.4,85.4,349.9,260.9,482.3,9.7,7.3,16,196.8,220.1,71.3,313,7.2,81,68.3,23.4,93.2,129.6,1.3,2.2,26.7,2.4,5.3,1.6,2.1,3.6,214.1,,,,
02.11.18,118,123,229,71.3,283.9,35.7,27.9,36.3,3.3,86.4,345.5,261.4,477.9,9.7,7.2,15.6,186.9,206.2,71.6,297.8,6.7,80.9,64.1,24.2,89.4,150.3,1.2,2.2,25.6,2.3,5.1,1.8,2.1,4,205.3,,,,
03.11.18,124.3,122,228.7,71.7,282.5,35.6,27.6,32.5,3.4,86.5,349.6,263.3,483.5,9.7,7.2,15.5,181.5,212.3,71.2,283.9,6.8,81.7,63.3,23.4,89.6,138.3,1.3,2.1,25.8,2.4,5.5,1.8,2.3,4.3,204.5,,,,
04.11.18,116.6,119,227.1,68.5,289.3,34.7,25.8,26.1,3.2,86.4,346.7,266.4,491.6,10.6,7.3,5.4,185.2,205.2,69.8,272.4,6.8,80.2,62.8,23.4,90.7,137.2,1.3,2.1,25.5,2.2,5.2,1.9,2.1,3.7,201.5,,,,
05.11.18,113,114.3,222.8,64.6,273.8,32.8,25.5,24.1,2.9,87.1,337.1,267.7,481.4,10,7.1,5.4,184.9,192.1,64.3,256.6,6.5,80.1,62.1,23.3,91.8,128.6,1.1,2,23,2.1,5.2,1.9,2.1,3.8,205.2,,,,
